"Price","Rooms","Regionname","Propertycount","Distance"
750000,4,"Western Metropolitan",2674,14.8
1830000,3,"Southern Metropolitan",8920,7.7
920000,3,NA,6786,1.6
1400000,3,NA,3106,3.5
796000,2,"Southern Metropolitan",7822,10.1
1630000,2,"Southern Metropolitan",7822,10.1
1050000,3,"Southern Metropolitan",7822,10.1
825000,3,"South-Eastern Metropolitan",1989,31.2
610000,2,"Southern Metropolitan",6923,7.8
977500,3,"Southern Metropolitan",3582,11.7
639000,2,"South-Eastern Metropolitan",3906,27
1138000,4,"Southern Metropolitan",9758,17.9
1050000,3,"Southern Metropolitan",9758,17.9
640000,2,NA,2954,3.6
1285000,3,NA,11204,6.7
890000,3,NA,11204,6.7
1080000,2,NA,4553,2
1e+06,6,NA,15510,20.6
607500,3,NA,15510,20.6
5e+05,3,NA,15510,20.6
515000,3,NA,15510,20.6
510000,3,NA,15510,20.6
592500,4,NA,15510,20.6
595000,4,NA,15510,20.6
1005000,3,"Eastern Metropolitan",11925,23
669000,3,"South-Eastern Metropolitan",10894,24.7
880000,3,"South-Eastern Metropolitan",10894,24.7
560000,3,"South-Eastern Metropolitan",8322,24.7
895000,5,"South-Eastern Metropolitan",8322,24.7
710000,2,"Southern Metropolitan",892,7.9
572000,3,"Western Metropolitan",6388,14.8
505000,4,"Western Metropolitan",2898,18
550000,3,"Western Metropolitan",2898,18
1530000,5,"Eastern Metropolitan",9028,12.4
816000,3,"Eastern Metropolitan",10999,14.3
1385000,4,"Eastern Metropolitan",10999,14.3
9e+05,3,"Eastern Metropolitan",4790,16.1
472500,2,"South-Eastern Metropolitan",3533,28.8
895000,1,NA,3040,1.3
724000,2,"South-Eastern Metropolitan",2546,27
1975000,3,"Southern Metropolitan",4898,7.2
1200000,3,"Southern Metropolitan",4898,7.2
751000,3,"Eastern Metropolitan",6990,18
635000,2,"Southern Metropolitan",8989,7.2
630000,2,"Southern Metropolitan",8989,7.2
730000,2,"Southern Metropolitan",8989,7.2
6e+05,4,NA,10926,19.6
410000,3,NA,10926,19.6
545000,3,NA,10926,19.6
1620000,3,"Western Metropolitan",9264,7.5
326000,1,"Western Metropolitan",9264,7.5
1535000,3,"Western Metropolitan",1308,8.2
830000,2,NA,5070,13.1
740000,3,"Eastern Metropolitan",10788,24.8
505000,2,NA,3593,3.4
430000,2,"Western Metropolitan",7570,5.1
9e+05,3,"Western Metropolitan",7570,5.1
1e+06,4,"Western Metropolitan",7570,5.1
891000,4,"Western Metropolitan",7570,5.1
742000,3,"Eastern Metropolitan",4385,15.4
1011000,3,"Eastern Metropolitan",4385,15.4
600500,4,"South-Eastern Metropolitan",17055,38
665000,3,"South-Eastern Metropolitan",7566,38
645000,3,"Western Metropolitan",3285,12.9
627000,3,"Western Metropolitan",3285,12.9
580000,2,"Southern Metropolitan",10412,7.3
519500,2,"Southern Metropolitan",10412,7.3
656000,2,"Eastern Metropolitan",15321,16.7
730000,2,"Eastern Metropolitan",15321,16.7
1182000,5,"Eastern Metropolitan",15321,16.7
1500000,4,"Eastern Metropolitan",15321,16.7
1800000,3,"Eastern Metropolitan",15321,16.7
1832000,5,"Eastern Metropolitan",15321,16.7
1e+06,3,"Eastern Metropolitan",15321,16.7
493000,2,NA,8870,11.2
940000,3,NA,8870,11.2
435000,2,NA,8870,11.2
725000,3,NA,8524,16.1
476500,3,NA,4864,20.4
741000,4,NA,2606,11.2
550000,3,NA,2606,11.2
1930000,3,"Southern Metropolitan",5454,13.8
1405000,3,"Southern Metropolitan",5454,13.8
5e+05,2,"Southern Metropolitan",11308,5.3
520000,2,"Southern Metropolitan",6482,6.2
1270500,4,"Eastern Metropolitan",3794,21.3
751000,3,"Eastern Metropolitan",3794,21.3
1515000,3,"Eastern Metropolitan",2890,8.9
735000,2,"Eastern Metropolitan",2674,8.8
590000,4,"Eastern Metropolitan",2674,8.8
1460000,3,"Southern Metropolitan",4794,16
1535000,4,"Southern Metropolitan",4794,16
7e+05,4,"Western Metropolitan",5556,18
520000,3,"Western Metropolitan",13830,18.4
650000,4,"Western Metropolitan",13830,18.4
576000,4,"Western Metropolitan",13830,18.4
472000,2,"Southern Metropolitan",3145,12.3
880000,2,"Eastern Metropolitan",5549,7.8
985000,4,"Eastern Metropolitan",5549,7.8
528000,3,NA,851,14
590000,4,"Western Metropolitan",1202,14
918000,3,"Western Metropolitan",5629,11.7
777000,3,"Western Metropolitan",5629,11.7
880000,4,"Western Metropolitan",5629,11.7
591000,2,"Southern Metropolitan",10331,5.4
565000,3,"Western Metropolitan",2878,14
362000,4,NA,3553,31.7
330000,3,NA,3553,31.7
798000,3,NA,8279,16.3
560000,3,NA,8279,16.3
447000,3,"Eastern Victoria",8743,41
9e+05,4,"Eastern Victoria",8743,41
681000,3,"Western Metropolitan",3873,6.4
1005000,3,"Western Metropolitan",3873,6.4
468000,2,"Western Metropolitan",3873,6.4
650000,2,"Western Metropolitan",3873,6.4
1638000,3,"Southern Metropolitan",8801,8.4
640000,3,"Western Metropolitan",4918,4.3
410000,2,"Western Metropolitan",4918,4.3
420000,3,NA,4704,17.4
375000,3,"Western Victoria",4718,29.8
326000,3,"Western Victoria",4718,29.8
4e+05,3,"Western Victoria",4718,29.8
412250,3,"Western Victoria",4718,29.8
371500,3,NA,6065,31.7
725000,3,NA,10529,17.9
1101000,3,"Eastern Metropolitan",6871,17.2
926000,4,"Eastern Metropolitan",6871,17.2
362000,1,"Western Metropolitan",6232,6.2
309000,1,"South-Eastern Metropolitan",3650,21.5
1267000,3,"Eastern Metropolitan",13366,14.2
611000,2,"Eastern Metropolitan",13366,14.2
1750000,4,"Eastern Metropolitan",13366,14.2
755000,3,"South-Eastern Metropolitan",7113,18.8
862000,3,"South-Eastern Metropolitan",7113,18.8
815500,3,"South-Eastern Metropolitan",7113,18.8
1100000,3,"Western Metropolitan",5498,6.2
1130000,4,"Western Metropolitan",2291,10.4
1006000,4,"Western Metropolitan",2291,10.4
445000,2,"South-Eastern Metropolitan",11806,22.7
650000,3,"South-Eastern Metropolitan",11806,22.7
465000,2,NA,6821,1.8
1290000,3,NA,11364,5.3
1335000,3,NA,11364,5.3
352500,1,NA,11364,5.3
1875000,3,NA,11364,5.3
1390000,4,"South-Eastern Metropolitan",3692,15.5
643500,4,"Eastern Victoria",17384,47.3
541000,2,NA,7485,8.5
510000,2,NA,7485,8.5
550000,2,NA,7485,8.5
580000,2,NA,7485,8.5
706000,2,NA,7485,8.5
559000,2,"Southern Metropolitan",8648,3.5
570000,2,"Southern Metropolitan",7717,4.6
250000,1,NA,14577,8.4
392000,1,NA,14577,8.4
505000,1,NA,14577,8.4
980000,3,NA,14577,8.4
495000,2,NA,21650,12
320000,2,NA,21650,12
617500,2,NA,21650,12
1282500,5,NA,21650,12
760500,4,NA,21650,12
419000,2,NA,14949,2.4
1590000,3,NA,14949,2.4
592000,2,NA,14949,2.4
1667500,2,NA,14949,2.4
685000,2,NA,14949,2.4
882500,3,"Eastern Metropolitan",7785,19.9
910000,3,"Eastern Metropolitan",7785,19.9
777000,3,"Eastern Metropolitan",4407,21.3
510000,3,NA,5833,20.6
1651000,3,"Southern Metropolitan",4497,15.2
770000,2,"Southern Metropolitan",4497,15.2
1040000,4,"Eastern Metropolitan",2206,22.2
1120000,4,"Eastern Metropolitan",2206,22.2
886000,3,"Western Metropolitan",2417,5.1
601000,3,NA,7969,20.5
810000,4,NA,7969,20.5
945000,5,NA,7969,20.5
5e+05,3,NA,7969,20.5
747500,2,"Southern Metropolitan",14887,2.7
420000,1,"Southern Metropolitan",14887,2.7
460000,2,"Southern Metropolitan",14887,2.7
1340000,2,"Southern Metropolitan",14887,2.7
580000,2,"South-Eastern Metropolitan",7412,20.8
7e+05,3,"South-Eastern Metropolitan",4054,22.2
627000,3,"Western Metropolitan",14042,14
360000,1,"Southern Metropolitan",13240,5
530000,2,"Southern Metropolitan",13240,5
533000,2,"Southern Metropolitan",13240,5
1180000,3,"Southern Metropolitan",13240,5
1220000,4,"Western Metropolitan",3284,8.2
5e+05,3,"Western Metropolitan",14092,31.7
438000,3,"Western Metropolitan",14092,31.7
910000,3,"Western Metropolitan",3755,10.5
650000,4,"Western Metropolitan",4217,10.5
595000,3,"Western Metropolitan",4217,10.5
710000,3,"Western Metropolitan",6763,10.5
615000,3,"Western Metropolitan",6763,10.5
859000,4,"Western Metropolitan",6763,10.5
2225000,3,"Southern Metropolitan",5457,10.2
1950000,2,"Southern Metropolitan",5457,10.2
2550000,4,"Southern Metropolitan",5457,10.2
830000,2,"Southern Metropolitan",5457,10.2
740000,4,"Western Metropolitan",3640,18
620000,3,"Western Metropolitan",3640,18
463500,4,"Western Metropolitan",10160,18.4
530000,3,"Western Metropolitan",10160,18.4
446000,3,"Western Metropolitan",10160,18.4
520000,3,"Western Metropolitan",4242,18
530000,3,"Western Metropolitan",4242,18
725500,5,"Western Metropolitan",4242,18
688000,4,"Western Metropolitan",5336,15.5
630000,3,"Western Metropolitan",5336,15.5
8e+05,4,"Western Metropolitan",5336,15.5
760000,3,"Western Metropolitan",5336,15.5
502000,3,"Western Metropolitan",5336,15.5
1275000,4,"Eastern Metropolitan",6202,15.5
1300000,5,"Eastern Metropolitan",6202,15.5
1215000,4,"Eastern Metropolitan",5420,12.4
1320000,4,"Eastern Metropolitan",5420,12.4
731000,2,"Eastern Metropolitan",5420,12.4
651000,3,NA,7955,15.3
631000,3,NA,7955,15.3
715500,3,NA,7955,15.3
1110000,3,NA,8870,7
735000,2,"Southern Metropolitan",7217,4.1
920000,2,"Southern Metropolitan",7217,4.1
350000,1,"Southern Metropolitan",7217,4.1
822000,3,"Western Metropolitan",3296,12.9
988000,3,"Eastern Metropolitan",4181,17.2
855000,3,"Eastern Metropolitan",7082,14.7
630000,3,"Eastern Metropolitan",7082,14.7
830000,3,NA,2329,14.5
710000,3,NA,1442,14.5
850000,3,NA,1442,14.5
383000,3,"Western Metropolitan",16166,14.7
463000,4,"Western Metropolitan",16166,14.7
471500,3,"Western Metropolitan",16166,14.7
412500,3,"Western Metropolitan",16166,14.7
452000,3,"Western Metropolitan",16166,14.7
665000,4,"Western Metropolitan",16166,14.7
485000,3,"Western Metropolitan",16166,14.7
510000,4,"Western Metropolitan",16166,14.7
850000,3,"Western Metropolitan",5058,6.4
915000,3,"Western Metropolitan",5058,6.4
1591000,5,"South-Eastern Metropolitan",7392,16.7
1490000,5,"South-Eastern Metropolitan",7392,16.7
1440000,4,"Western Metropolitan",6380,6.8
4e+05,3,NA,2940,25.5
620000,3,NA,1160,31.4
9e+05,2,"Western Metropolitan",6543,6.3
1407000,4,"Western Metropolitan",6543,6.3
1044000,2,"Western Metropolitan",6543,6.3
780000,3,"Western Metropolitan",3464,10.4
555000,3,"Western Metropolitan",1899,14
613000,3,"Western Metropolitan",2185,10.5
340000,2,"Western Metropolitan",2185,10.5
580000,3,"Western Metropolitan",2185,10.5
627000,3,"Western Metropolitan",1281,12.8
380000,1,"Southern Metropolitan",4836,6.3
631500,2,"Southern Metropolitan",4836,6.3
1185000,3,"Western Metropolitan",6567,4.3
1540000,4,"Southern Metropolitan",2894,10.2
1510000,4,"South-Eastern Metropolitan",2824,21.5
3812000,5,"Southern Metropolitan",5682,7.9
1450000,4,"Southern Metropolitan",5682,7.9
1600000,3,"Southern Metropolitan",7809,9.7
950000,2,"Southern Metropolitan",7809,9.7
1755000,4,"Southern Metropolitan",7809,9.7
606000,3,"Eastern Metropolitan",5030,23.2
537000,3,"Eastern Victoria",2332,39
9e+05,3,"Southern Metropolitan",5366,17.3
1500000,3,"Southern Metropolitan",5366,17.3
1435000,3,"Southern Metropolitan",6795,11.4
592000,2,"Southern Metropolitan",10969,13.8
9e+05,3,"Southern Metropolitan",10969,13.8
1780000,4,"Southern Metropolitan",10969,13.8
1260000,3,"Southern Metropolitan",10969,13.8
620000,3,"Eastern Victoria",17093,35.2
6e+05,2,"Southern Metropolitan",2866,17.3
1215000,3,"Southern Metropolitan",2866,17.3
615000,2,"Eastern Metropolitan",4387,13.4
790000,3,"Eastern Metropolitan",9704,25
770000,4,"Eastern Metropolitan",9704,25
1831000,4,"Eastern Metropolitan",4605,10.9
8e+05,3,"Western Metropolitan",3589,8.6
845000,2,"Southern Metropolitan",10579,10.5
495000,1,"Southern Metropolitan",10579,10.5
760000,2,"Southern Metropolitan",10579,10.5
1240000,3,"Southern Metropolitan",10579,10.5
586000,3,NA,4294,14
706000,4,NA,4294,14
550000,3,NA,4294,14
456000,4,"Western Victoria",3122,29.8
555000,2,"Western Metropolitan",962,6.4
650000,2,NA,11918,5.2
1080000,4,NA,11918,5.2
620000,2,NA,5533,4
683000,2,NA,5533,4
501000,2,NA,5533,4
615000,2,NA,5533,4
1220000,2,NA,5533,4
1150000,2,NA,7082,5.2
4e+05,2,NA,7082,5.2
1750500,3,"Southern Metropolitan",5678,10.4
835000,3,"Eastern Metropolitan",4048,14.7
640000,3,"Western Metropolitan",2674,14.8
1280000,3,"Southern Metropolitan",8920,7.7
2400000,5,"Southern Metropolitan",8920,7.7
682000,2,"Southern Metropolitan",8920,7.7
2500000,4,"Southern Metropolitan",8920,7.7
682000,3,"Southern Metropolitan",8920,7.7
600800,2,"Southern Metropolitan",8920,7.7
920000,3,NA,6786,1.6
1690000,2,NA,3106,3.5
680000,2,"Southern Metropolitan",7822,10.1
316000,1,"Southern Metropolitan",7822,10.1
1151000,3,"Southern Metropolitan",7822,10.1
518000,3,"Western Metropolitan",7719,14.8
625000,3,"South-Eastern Metropolitan",1989,31.2
480000,3,"South-Eastern Metropolitan",8060,34.9
1050000,5,"Southern Metropolitan",3582,11.7
750000,3,"South-Eastern Metropolitan",3906,27
835500,5,"South-Eastern Metropolitan",2076,27
1740000,4,"Southern Metropolitan",9758,17.9
560000,2,"Southern Metropolitan",9758,17.9
751000,2,"Southern Metropolitan",9758,17.9
976000,5,"South-Eastern Metropolitan",2727,17.5
1662500,4,NA,2954,3.6
591000,2,NA,2954,3.6
650000,2,NA,11204,6.7
1400000,4,NA,11204,6.7
996000,2,NA,11204,6.7
430000,1,NA,11204,6.7
1011000,4,NA,3445,6.7
770000,3,NA,3445,6.7
830000,3,NA,3445,6.7
455000,3,NA,1124,17.4
510000,4,NA,15510,20.6
590000,4,NA,15510,20.6
390000,3,NA,15510,20.6
5e+05,4,"South-Eastern Metropolitan",6464,34.7
1150000,2,"Eastern Metropolitan",11925,23
745000,3,"Eastern Metropolitan",11925,23
928000,3,"Eastern Metropolitan",11925,23
1020000,4,"Eastern Metropolitan",1705,23
617000,4,"South-Eastern Metropolitan",8322,24.7
1420000,3,"Eastern Metropolitan",9028,12.4
1120000,3,"Eastern Metropolitan",10999,14.3
1655000,6,"Eastern Metropolitan",10999,14.3
970000,3,"Eastern Metropolitan",10999,14.3
1225000,4,"Eastern Metropolitan",10999,14.3
1120000,3,"Eastern Metropolitan",10999,14.3
1460000,3,"Eastern Metropolitan",10999,14.3
5e+05,4,NA,7254,25.9
531000,4,NA,7254,25.9
508000,3,"South-Eastern Metropolitan",3533,28.8
450000,3,"South-Eastern Metropolitan",3533,28.8
3300000,4,"Eastern Metropolitan",1651,8.9
7e+05,4,"South-Eastern Metropolitan",2546,27
834500,2,"Southern Metropolitan",4898,7.2
850000,4,"Eastern Metropolitan",2346,18
920000,4,"Eastern Metropolitan",2346,18
850000,5,"Eastern Metropolitan",2346,18
930000,2,"Southern Metropolitan",8989,7.2
720000,2,"Southern Metropolitan",8989,7.2
1035000,3,"Southern Metropolitan",8989,7.2
1820000,3,"Southern Metropolitan",8989,7.2
710000,2,"Southern Metropolitan",8989,7.2
715000,2,"Southern Metropolitan",8989,7.2
655000,2,"Eastern Victoria",2259,36.9
630000,3,"South-Eastern Metropolitan",8443,28.5
1015000,5,"South-Eastern Metropolitan",8443,28.5
676000,3,"South-Eastern Metropolitan",8443,28.5
580000,3,"South-Eastern Metropolitan",8443,28.5
658000,4,NA,10926,19.6
5e+05,3,NA,10926,19.6
560000,3,NA,10926,19.6
503000,2,NA,10926,19.6
468000,2,"Western Metropolitan",9264,7.5
1002000,3,"Western Metropolitan",9264,7.5
1315000,3,"Western Metropolitan",9264,7.5
550000,2,"Western Metropolitan",9264,7.5
1875000,3,"Western Metropolitan",9264,7.5
1800000,3,NA,2970,5.7
661000,3,NA,5070,13.1
861000,3,"Eastern Metropolitan",10788,24.8
760000,3,"Eastern Metropolitan",10788,24.8
890000,4,"Eastern Metropolitan",10788,24.8
370000,2,"Western Metropolitan",7570,5.1
957000,2,"Western Metropolitan",7570,5.1
266000,2,"South-Eastern Metropolitan",17055,38
680000,4,"South-Eastern Metropolitan",17055,38
655000,3,"South-Eastern Metropolitan",17055,38
570000,3,"Eastern Victoria",2500,36.9
945000,4,"South-Eastern Metropolitan",7566,38
450000,2,"Southern Metropolitan",2403,10.1
1908000,4,"Southern Metropolitan",10412,7.3
955000,2,"Southern Metropolitan",10412,7.3
1200000,4,"Eastern Metropolitan",15321,16.7
1130000,3,"Eastern Metropolitan",15321,16.7
820000,3,NA,8870,11.2
760000,3,NA,8870,11.2
680000,3,NA,8870,11.2
629500,3,NA,8870,11.2
9e+05,3,"Western Metropolitan",1071,12.9
770000,4,NA,8524,16.1
887500,4,NA,8524,16.1
9e+05,4,NA,8524,16.1
860000,3,NA,2606,11.2
580000,2,"Southern Metropolitan",11308,5.3
840000,2,"Southern Metropolitan",11308,5.3
1460000,3,"Southern Metropolitan",11308,5.3
4e+05,2,"Southern Metropolitan",6482,6.2
901000,3,"Eastern Metropolitan",3794,21.3
835000,3,"Eastern Metropolitan",2890,8.9
1257000,3,"Southern Metropolitan",4794,16
1200000,3,"Southern Metropolitan",4794,16
1030000,3,"Southern Metropolitan",4794,16
1260000,3,"Southern Metropolitan",4794,16
1200000,4,"Southern Metropolitan",4794,16
1150000,2,"Southern Metropolitan",4794,16
485000,3,"Western Metropolitan",5556,18
618350,4,"Western Metropolitan",5556,18
540000,3,"Western Metropolitan",13830,18.4
990000,3,"Southern Metropolitan",768,12.3
2250000,4,"Eastern Metropolitan",5549,7.8
2530000,4,"Eastern Metropolitan",5549,7.8
620500,3,NA,851,14
1475000,4,"Western Metropolitan",5629,11.7
750000,3,"Western Metropolitan",1119,10.4
765000,5,"Western Metropolitan",1119,10.4
445000,2,NA,5263,3.4
501000,2,NA,5263,3.4
1060000,3,NA,5263,3.4
1405000,3,"Southern Metropolitan",10331,5.4
3015000,4,"Southern Metropolitan",10331,5.4
1500000,3,"Southern Metropolitan",2671,7.3
745000,3,"South-Eastern Metropolitan",8459,25.2
725000,3,"South-Eastern Metropolitan",8459,25.2
216000,1,"Western Metropolitan",1808,6.4
1070000,5,"Eastern Metropolitan",2949,23.3
375000,3,NA,3553,31.7
444000,2,NA,8279,16.3
544000,3,NA,8279,16.3
580500,3,NA,8279,16.3
710000,4,NA,8279,16.3
7e+05,3,NA,8279,16.3
565500,3,"Eastern Victoria",8743,41
1129000,4,"Eastern Metropolitan",1624,14.6
670000,3,"Western Metropolitan",3873,6.4
821000,4,"Western Metropolitan",3873,6.4
360000,3,NA,4704,17.4
510000,3,NA,4704,17.4
565000,2,NA,17496,0
540000,2,NA,17496,0
3e+05,3,"Western Victoria",4718,29.8
385000,3,"Western Victoria",4718,29.8
427500,4,NA,6065,31.7
641000,2,"South-Eastern Metropolitan",6162,20
668000,3,NA,10529,17.9
650000,3,NA,10529,17.9
490000,2,NA,10529,17.9
8e+05,4,NA,10529,17.9
955000,5,NA,10529,17.9
635000,3,NA,10529,17.9
943000,3,"Eastern Metropolitan",2079,10.2
1400000,4,"Western Metropolitan",6232,6.2
1245000,3,"Western Metropolitan",6232,6.2
920000,3,"Southern Metropolitan",2555,14.3
696000,3,"Eastern Victoria",8280,26.5
6e+05,2,"South-Eastern Metropolitan",3650,21.5
1635000,3,"Eastern Metropolitan",13366,14.2
1406000,3,"Eastern Metropolitan",13366,14.2
1640000,4,"Eastern Metropolitan",13366,14.2
9e+06,3,"South-Eastern Metropolitan",7113,18.8
1001000,3,"South-Eastern Metropolitan",7113,18.8
1030000,4,"South-Eastern Metropolitan",7113,18.8
540000,2,"Southern Metropolitan",4442,10.1
910000,2,"Southern Metropolitan",4442,10.1
295000,1,"Southern Metropolitan",4442,10.1
1965000,3,"Southern Metropolitan",4442,10.1
950000,3,"Western Metropolitan",5498,6.2
582000,2,"Western Metropolitan",5498,6.2
695000,3,"South-Eastern Metropolitan",11806,22.7
681000,3,NA,6821,1.8
1803000,2,NA,6821,1.8
950000,2,NA,11364,5.3
1610000,3,NA,11364,5.3
1515000,4,NA,11364,5.3
725000,2,"Eastern Metropolitan",4973,15.4
813000,3,"Eastern Metropolitan",4973,15.4
545000,2,NA,2651,11.2
1300000,4,NA,2651,11.2
1260000,4,NA,2651,11.2
921000,4,NA,2651,11.2
1250000,3,"South-Eastern Metropolitan",3692,15.5
840000,3,"South-Eastern Metropolitan",3692,15.5
1350000,5,"South-Eastern Metropolitan",5087,21.5
541000,2,NA,7485,8.5
565000,2,NA,7485,8.5
840000,3,NA,7485,8.5
940000,3,NA,7485,8.5
620000,4,"Western Metropolitan",15542,14.7
801000,4,"Western Metropolitan",15542,14.7
1722500,2,"Southern Metropolitan",8648,3.5
2730000,3,"Southern Metropolitan",8648,3.5
1030000,3,"Southern Metropolitan",8648,3.5
520000,2,"Southern Metropolitan",7717,4.6
1485000,4,NA,14577,8.4
1350000,7,NA,14577,8.4
905000,3,NA,14577,8.4
1045000,3,NA,14577,8.4
905000,4,NA,21650,12
875000,2,NA,21650,12
670000,3,NA,21650,12
605000,3,NA,21650,12
672000,2,NA,21650,12
660000,2,NA,14949,2.4
1310000,3,NA,14949,2.4
666000,2,NA,14949,2.4
330000,1,NA,14949,2.4
927000,2,NA,14949,2.4
575500,2,NA,14949,2.4
1400000,3,"Eastern Metropolitan",4407,21.3
850000,5,"Eastern Metropolitan",3619,19.9
1005000,4,"Eastern Metropolitan",3619,19.9
558500,2,"Southern Metropolitan",821,7.2
393200,3,NA,5833,20.6
460000,3,NA,5833,20.6
490000,3,NA,5833,20.6
1660000,4,"Southern Metropolitan",4497,15.2
1235000,4,"Southern Metropolitan",4497,15.2
590000,4,"Western Metropolitan",1793,15.5
870000,4,"South-Eastern Metropolitan",8077,35.4
880000,4,"South-Eastern Metropolitan",8077,35.4
312000,1,"Western Metropolitan",852,11
945000,2,"Western Metropolitan",2417,5.1
730000,3,"Western Metropolitan",984,6.2
2200000,3,"Southern Metropolitan",5943,1.9
980000,2,"Southern Metropolitan",5943,1.9
561000,4,NA,7969,20.5
612000,4,NA,7969,20.5
690000,3,NA,7969,20.5
1090000,2,"Southern Metropolitan",14887,2.7
570000,2,"Southern Metropolitan",14887,2.7
555000,1,"Southern Metropolitan",14887,2.7
732000,2,"Southern Metropolitan",8400,0.7
481000,1,"Southern Metropolitan",13240,5
6e+05,2,"Southern Metropolitan",13240,5
360000,2,"Western Metropolitan",14092,31.7
597000,4,"Western Metropolitan",14092,31.7
475000,3,"Western Metropolitan",14092,31.7
495000,3,"Western Metropolitan",14092,31.7
695000,3,"Western Metropolitan",6763,10.5
760000,3,"Western Metropolitan",6763,10.5
583500,3,"Western Metropolitan",6763,10.5
1050000,3,"Southern Metropolitan",5457,10.2
585000,3,"Western Metropolitan",3640,18
685000,3,"Western Metropolitan",5336,15.5
693000,3,"Western Metropolitan",5336,15.5
1245000,3,"Eastern Metropolitan",5420,12.4
2e+06,6,"Eastern Metropolitan",5420,12.4
867000,3,NA,7955,15.3
407000,2,NA,7955,15.3
590500,3,NA,7955,15.3
1e+06,3,NA,8870,7
891000,3,NA,8870,7
615500,3,"Western Metropolitan",3296,12.9
3e+05,2,"Western Metropolitan",3296,12.9
908000,4,"Eastern Metropolitan",5424,14.7
850000,4,"Eastern Metropolitan",5424,14.7
1200000,4,"Eastern Metropolitan",5424,14.7
1310000,5,"Eastern Metropolitan",7082,14.7
930000,4,"Eastern Metropolitan",7082,14.7
686000,2,NA,2329,14.5
755000,4,NA,1442,14.5
678000,2,"Western Metropolitan",16166,14.7
645000,4,"Western Metropolitan",16166,14.7
482500,4,"Western Metropolitan",16166,14.7
394000,3,"Western Metropolitan",16166,14.7
597000,3,"Western Metropolitan",16166,14.7
1300000,4,"Western Metropolitan",5058,6.4
821000,4,NA,2474,16.5
635000,3,NA,2474,16.5
1095000,5,"South-Eastern Metropolitan",7392,16.7
601000,3,NA,2170,35.5
1050000,3,"Western Metropolitan",6380,6.8
385000,1,"Western Metropolitan",6380,6.8
1285000,3,"Western Metropolitan",6380,6.8
560000,2,"Southern Metropolitan",4380,4.6
525300,3,NA,2940,25.5
750000,2,"Western Metropolitan",6543,6.3
2450000,6,"Western Metropolitan",6543,6.3
1436000,4,"Western Metropolitan",1543,7.5
905000,5,"Western Metropolitan",2185,10.5
1680000,4,NA,2211,5.7
913000,3,"Western Metropolitan",5301,11
590000,3,"Western Metropolitan",7630,15.5
1070000,3,"Western Metropolitan",5132,9.4
5100000,4,"Southern Metropolitan",4836,6.3
820000,2,"Southern Metropolitan",4836,6.3
985000,3,"Western Metropolitan",6567,4.3
6e+05,2,"Southern Metropolitan",2952,6.4
1785000,3,"Southern Metropolitan",7809,9.7
2650000,4,"Southern Metropolitan",7809,9.7
1951000,5,"Southern Metropolitan",7809,9.7
1950000,5,"Southern Metropolitan",7809,9.7
824000,3,"Eastern Metropolitan",5030,23.2
1216000,4,"Southern Metropolitan",10969,13.8
1575000,2,"Southern Metropolitan",10969,13.8
1470000,3,"Southern Metropolitan",10969,13.8
975000,4,"Eastern Victoria",17093,35.2
1950000,4,"Southern Metropolitan",2866,17.3
1160000,3,"Eastern Metropolitan",2867,13.4
1375000,4,"Eastern Metropolitan",2867,13.4
1320000,3,"Eastern Metropolitan",2867,13.4
2831000,3,"Eastern Metropolitan",4605,10.9
1820000,2,"Eastern Metropolitan",4605,10.9
610000,2,"Eastern Metropolitan",1390,16.1
5500000,5,"Southern Metropolitan",10579,10.5
2515000,4,"Southern Metropolitan",6938,10.3
817500,2,"Southern Metropolitan",6938,10.3
1590000,3,"Southern Metropolitan",6938,10.3
1775000,3,"Southern Metropolitan",6938,10.3
673000,3,NA,4294,14
1200000,3,NA,11918,5.2
8e+05,2,NA,11918,5.2
1023000,2,NA,5533,4
680000,3,NA,10175,12.1
814000,3,NA,10175,12.1
715000,3,NA,10175,12.1
657500,3,"Western Metropolitan",1607,14.8
930000,3,"Eastern Metropolitan",4048,14.7
4060000,4,"Southern Metropolitan",8920,7.7
692500,2,"Southern Metropolitan",8920,7.7
1520000,2,NA,3106,3.5
1609000,4,"Southern Metropolitan",608,8.4
1295000,3,"Southern Metropolitan",9758,17.9
575000,2,"South-Eastern Metropolitan",4734,17.5
1436000,3,NA,2954,3.6
1055000,4,NA,11204,6.7
1080000,4,NA,11204,6.7
1210000,3,NA,11204,6.7
631000,2,NA,11204,6.7
926000,4,NA,3445,6.7
457000,3,NA,1124,17.4
505000,4,NA,15510,20.6
730000,4,"Eastern Metropolitan",11925,23
1005000,3,"Eastern Metropolitan",11925,23
790000,3,"Eastern Metropolitan",1705,23
931000,3,"Eastern Metropolitan",1705,23
857000,3,"Eastern Metropolitan",2985,23
477000,3,NA,2246,14
5e+05,3,"South-Eastern Metropolitan",10894,24.7
510000,3,"South-Eastern Metropolitan",10894,24.7
632000,3,"South-Eastern Metropolitan",8322,24.7
950000,4,NA,4258,21.8
955000,4,"South-Eastern Metropolitan",3940,22.2
1375000,4,"Eastern Metropolitan",9028,12.4
1820000,5,"Eastern Metropolitan",9028,12.4
1482000,3,"Eastern Metropolitan",10999,14.3
1470000,4,"Eastern Metropolitan",10999,14.3
1175000,4,"Eastern Metropolitan",10999,14.3
1381000,3,"Eastern Metropolitan",10999,14.3
